,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,truck_0,truck_1,truck_2,truck_3,depot_0,depot_1,depot_2,depot_3
f_10,72.13875518748573,39.698866482558415,33.54101966249684,47.01063709417264,82.61961026293939,64.41273166075166,66.40030120413611,47.07440918375928,65.92419889539804,41.14608122288197,0.0,77.62087348130012,57.3149195236284,64.8459713474939,60.207972893961475,43.266615305567875,30.083217912982647,64.28063471995279,80.99382692526635,60.82762530298219,32.202484376209235,38.3275357934736,71.16881339463234,55.362442142665635,55.362442142665635,25.612496949731394,57.14017850864661,37.64306044943742,29.274562336608895,21.2602916254693,19.924858845171276,17.88854381999832,53.14132102234569,59.464274989274024,82.80700453464067,31.240998703626616,34.0,54.589376255824725,52.0,34.66987164671943,33.61547262794322,47.16990566028302,26.1725046566048,21.213203435596427,25.495097567963924,60.728905802755904,23.853720883753127,67.47592163134935,48.60041152089147,44.04543109109048,34.0,17.72004514666935,59.413803110051795,23.021728866442675,36.05551275463989,90.27181176868004,60.0,17.029386365926403,56.22277118748239,8.246211251235321,66.48308055437865,19.1049731745428,36.76955262170047,53.33854141237835,32.89376840679705,35.11409973215888,66.37017402418047,49.8196748283246,66.75327707311455,26.92582403567252,28.42534080710379,47.01063709417264,36.013886210738214,36.71511950137164,55.036351623268054,18.867962264113206,24.698178070456937,27.730849247724095,25.80697580112788,22.47220505424423,30.14962686336267,6.708203932499369,36.235341863986875,80.43009387039157,58.137767414994535,73.40980860893181,71.30918594402827,51.92301994298868,12.041594578792296,10.816653826391969,40.311288741492746,70.21395872616783,48.104053883222775,7.0,22.627416997969522,19.235384061671343,37.33630940518894,45.17742799230607,37.589892258425,10.295630140987,70.06425622241343,31.38470965295043,12.165525060596439,56.824290580701486,30.23243291566195,57.0087712549569,8.06225774829855,57.245087125446844
f_11,11.704699910719626,117.29023829799307,50.47771785649585,50.96076922496363,19.72308292331602,91.44397191723465,11.313708498984761,51.03920062069938,73.0,70.22819946431775,77.62087348130012,0.0,22.80350850198276,81.21576201698781,67.08203932499369,34.655446902326915,74.72616676907762,42.1070065428546,26.248809496813376,52.392747589718944,46.69047011971501,62.76941930590086,44.721359549995796,64.4980619863884,30.364452901377952,52.009614495783374,30.0,115.25623627379127,67.72001181334805,76.60939890117922,94.75230867899737,86.76981041814025,43.04648650006177,21.37755832643195,13.92838827718412,108.37435120913067,106.4377752492037,40.607881008493905,48.83646178829912,43.18564576337837,80.2807573457052,35.35533905932738,51.61395160225576,96.56603957913983,96.15092303249095,79.63039620647382,100.4987562112089,18.439088914585774,90.44888059008801,49.040799340956916,48.46648326421054,89.06739021662193,68.8839603971781,97.24710792614863,101.59232254457027,22.360679774997898,48.010415536631214,60.60528029800704,43.289721643826724,85.21150157109074,39.56008088970496,94.33981132056604,49.040799340956916,55.226805085936306,66.18912297349165,66.2117814289874,70.3420215802759,31.32091952673165,73.24616030891995,74.63243262818116,50.24937810560445,50.96076922496363,61.18823416311342,114.03946685248927,71.84705978674423,96.40020746865642,101.51354589413178,76.53757247260981,82.92767933567175,78.54934754662193,66.48308055437865,80.7093550959243,113.27841806805037,18.601075237738275,65.76473218982953,36.359317925395686,81.74350127074322,35.73513677041127,65.60487786742691,79.20858539325141,117.6860229593982,33.54101966249684,94.89467845985885,82.13403679352427,100.12492197250393,87.20665112249179,75.13321502504735,54.405882034941776,98.67117106835208,87.20665112249179,67.67569726275453,106.10372283760829,69.1158447825099,75.8023746329889,47.50789408087881,47.16990566028302,83.48652585896721,67.36467917239716
f_12,14.866068747318506,96.87620966986684,36.49657518178932,43.73785545725808,25.942243542145693,70.61161377563892,14.142135623730951,29.274562336608895,70.51950084905593,60.03332407921454,57.3149195236284,22.80350850198276,0.0,61.35144660071187,47.53945729601885,18.24828759089466,51.92301994298868,43.829214001622255,26.476404589747453,34.132096331752024,29.732137494637012,52.03844732503075,31.622776601683793,59.665735560705194,26.419689627245813,32.202484376209235,10.0,94.76286192385707,44.9221548904324,60.53924347066124,75.8023746329889,64.66065264130884,22.47220505424423,2.23606797749979,25.495097567963924,88.52683209061533,84.21995013059554,37.16180835212409,43.965895873961216,25.079872407968907,57.48912940721924,25.495097567963924,31.240998703626616,75.0,73.92563831310488,59.20304046246274,80.91971329657564,10.770329614269007,68.06614430096654,40.311288741492746,25.942243542145693,67.11929677819934,49.040799340956916,75.45197147855052,78.92401408950256,33.28663395418648,46.95742752749558,40.45985664828782,40.718546143004666,64.38167441127949,25.0,72.80109889280519,26.248809496813376,34.785054261852174,53.600373133029585,54.3323108288245,51.884487084291386,8.54400374531753,54.56189146281496,51.86520991955976,29.0,43.73785545725808,38.47076812334269,92.9569792968769,65.92419889539804,75.69015788066504,80.2807573457052,53.75872022286245,67.4166151627327,55.94640292279746,43.68065933568311,59.54829972383762,93.50935782048768,23.706539182259394,45.880278987817846,26.570660511172846,63.071388124885914,30.083217912982647,45.34313619501854,60.74537019394976,97.62171889492625,22.47220505424423,72.3394774656273,62.625873247404705,79.93122043357026,65.0,52.46903848937962,46.389654018972806,75.8946638440411,67.35725647619564,50.47771785649585,87.41853350405736,47.634021455258214,69.87131027825369,28.653097563788805,44.77722635447622,62.369864518050704,62.81719509815764
f_13,69.72087205421343,88.68483523128404,76.4198926981712,91.2414379544733,70.06425622241343,12.083045973594572,75.28612089887484,33.12099032335839,118.1905241548577,97.65244492586962,64.8459713474939,81.21576201698781,61.35144660071187,0.0,14.142135623730951,66.85057965343307,34.92849839314596,100.12492197250393,63.28506932918696,29.068883707497267,67.88225099390856,91.21403400793103,40.44749683231337,106.15083607772479,83.00602387778854,60.30754513325841,51.92301994298868,86.57944328765345,36.24913792078372,83.6719785830358,82.03657720797473,54.08326913195984,38.897300677553446,61.68468205316454,75.0066663703967,86.00581375697809,63.788713735268246,90.80198235721508,94.26027795418386,64.4437739428721,33.06055050963308,77.42092740338364,58.137767414994535,65.03076195155643,57.3149195236284,4.123105625617661,82.21921916437786,62.80127387243033,25.079872407968907,87.0,47.4236228055175,57.0350769263968,12.36931687685298,63.12685640834652,52.20153254455275,76.4198926981712,100.42410069301094,60.207972893961475,94.2019108086455,64.93843238021688,43.0,64.0,43.278170016764804,26.570660511172846,88.48163651289458,90.44335243676011,12.649110640673518,55.036351623268054,9.848857801796104,38.07886552931954,54.48853090330111,91.2414379544733,32.802438933713454,81.04936767180853,109.48059188732951,72.06247289678588,71.11258679024411,37.656340767525464,89.69392398596462,43.56604182158393,35.77708763999664,60.41522986797286,90.08884503644167,69.00724599634447,15.524174696260024,49.25444142409901,7.0710678118654755,84.0535543567314,60.8276253029822,75.27283706623525,91.44397191723465,50.00999900019995,30.4138126514911,71.56814934033156,78.05767098754612,53.03772242470448,27.65863337187866,91.93475947648963,46.17358552246078,72.3671196055225,17.88854381999832,91.26883367283708,54.230987451824994,112.61438629233834,62.93647591023825,97.45255255764212,61.98386886924694,109.04127658827184
f_14,55.57877292636101,89.56003573022959,66.03029607687671,80.15609770940699,56.22277118748239,25.179356624028344,61.35144660071187,20.518284528683193,107.61505470890214,88.58893836140041,60.207972893961475,67.08203932499369,47.53945729601885,14.142135623730951,0.0,54.56189146281496,32.55764119219941,87.6184911990614,49.64876634922564,15.0,57.201398584300364,81.6333265278342,27.202941017470888,95.60334722173695,70.21395872616783,50.60632371551998,37.94733192202055,87.36131867136622,31.016124838541646,76.92203845452875,79.00632886041473,53.150729063673246,25.079872407968907,47.75981574503821,61.00819617067857,85.32877591996736,66.64082832618455,78.64477096412705,82.75868534480233,53.2634959423431,33.24154027718932,65.19202405202648,48.373546489791295,65.0,58.52349955359813,13.152946437965905,80.39900496896712,48.662100242385755,31.89043743820395,75.92759709091287,36.61966684720111,56.293871780150276,2.23606797749979,63.60031446463138,56.08029957123981,62.80127387243033,88.45903006477066,52.20153254455275,82.13403679352427,62.07253821135398,29.068883707497267,63.56099432828282,32.202484376209235,13.038404810405298,79.60527620704548,81.41252974819048,6.324555320336759,41.677331968349414,7.810249675906654,35.35533905932738,44.41846462902562,80.15609770940699,24.73863375370596,82.54089895318563,99.56907150315303,70.8590149522275,71.30918594402827,35.6931365951495,83.43260753446461,41.593268686170845,30.066592756745816,57.0087712549569,89.82204629154248,55.08175741568164,2.23606797749979,35.6931365951495,15.811388300841896,71.7007670809734,53.85164807134504,69.87131027825369,91.92388155425118,36.124783736376884,37.53664875824692,67.1863081289633,76.79192665899195,52.392747589718944,26.248809496813376,81.21576201698781,50.47771785649585,69.0,10.198039027185569,89.27485648266257,48.507731342539614,102.9271587094485,52.43090691567332,85.58621384311844,59.07622195096772,98.60020283954795
f_15,31.304951684997057,82.80096617793781,18.24828759089466,27.313000567495326,43.657759905886145,73.79024325749306,23.345235059857504,34.058772731852805,55.00909015790027,42.01190307520001,43.266615305567875,34.655446902326915,18.24828759089466,66.85057965343307,54.56189146281496,0.0,47.16990566028302,33.28663395418648,44.721359549995796,44.40720662234904,12.206555615733702,34.0147027033899,46.486557196677836,43.46262762420146,16.76305461424021,17.88854381999832,24.515301344262525,80.80222769206304,40.311288741492746,42.941821107167776,60.108235708594876,54.405882034941776,31.622776601683793,20.396078054371138,42.05948168962618,73.7563556583431,74.0,24.08318915758459,28.844410203711913,8.602325267042627,53.23532661682466,10.63014581273465,18.027756377319946,63.071388124885914,63.89053137985315,63.812224534175265,65.85590330410783,28.861739379323623,66.70832032063167,23.40939982143925,20.8806130178211,56.302753041036986,55.44366510251645,64.07807737440318,71.02112361825881,50.566787519082126,33.94112549695428,26.419689627245813,27.586228448267445,51.10772935672255,39.84971769034255,60.83584469702052,24.166091947189145,41.72529209005013,35.35533905932738,36.124783736376884,60.108235708594876,15.811388300841896,62.289646009589745,46.010868281309364,18.110770276274835,27.313000567495326,37.0,79.92496481075234,49.040799340956916,62.12889826803627,67.60177512462228,48.010415536631214,49.658836071740545,48.25971404805462,39.45883931389772,46.95742752749558,78.64477096412705,41.43669871020132,52.49761899362675,43.41658669218482,70.2922470831599,17.204650534085253,31.38470965295043,44.598206241955516,83.09632964216891,39.319206502675,69.87131027825369,47.50789408087881,65.60487786742691,55.08175741568164,50.21951811795888,29.410882339705484,69.26037828369117,52.630789467763066,60.30754513325841,71.50524456289902,36.05551275463989,52.88667128870941,13.038404810405298,31.144823004794873,49.64876634922564,46.61544808322666
f_16,65.55150646628954,57.245087125446844,49.193495504995376,64.8459713474939,72.20110802473879,34.66987164671943,65.11528238439882,27.65863337187866,89.40357934669059,66.48308055437865,30.083217912982647,74.72616676907762,51.92301994298868,34.92849839314596,32.55764119219941,47.16990566028302,0.0,78.16009211867653,68.00735254367721,38.27531841800928,42.37924020083418,61.220911460055866,51.22499389946279,77.6659513557904,63.63961030678928,33.24154027718932,46.51881339845203,55.02726596879042,7.0710678118654755,49.92995093127971,47.265209192385896,20.615528128088304,36.40054944640259,53.45091205957107,74.68600939935136,52.773099207835045,36.235341863986875,68.00735254367721,68.94200461257273,41.0,6.082762530298219,56.089214649520635,31.622776601683793,32.57299494980466,26.92582403567252,30.805843601498726,48.041648597857254,59.09314681077663,21.095023109728988,60.83584469702052,27.073972741361768,23.769728648009426,31.25699921617557,31.38470965295043,28.0178514522438,79.92496481075234,76.32168761236873,29.410882339705484,70.83784299369935,30.14962686336267,48.79549159502341,31.04834939252005,25.709920264364882,30.23243291566195,57.3149195236284,59.464274989274024,38.2099463490856,43.41658669218482,38.01315561749642,3.1622776601683795,29.614185789921695,64.8459713474939,14.422205101855956,50.566787519082126,79.51100552753688,38.3275357934736,38.897300677553446,3.1622776601683795,55.47071299343465,9.055385138137417,8.246211251235321,25.495097567963924,57.271284253105414,70.32780389006896,30.805843601498726,56.586217403180434,41.593268686170845,62.5859409132754,28.284271247461902,40.718546143004666,59.481089431852205,54.67174773134658,23.08679276123039,36.68787265568828,44.28317965096906,19.924858845171276,7.280109889280518,64.4980619863884,24.166091947189145,37.48332962798263,42.7551166528639,57.0087712549569,20.615528128088304,82.13403679352427,37.64306044943742,73.16419889536138,27.16615541441225,80.2122185206219
f_17,48.08326112068523,99.29753269845128,31.0,18.384776310850235,60.41522986797286,106.94391053257777,35.73513677041127,67.20119046564577,31.144823004794873,36.124783736376884,64.28063471995279,42.1070065428546,43.829214001622255,100.12492197250393,87.6184911990614,33.28663395418648,78.16009211867653,0.0,65.14598989960932,76.36753236814712,35.90264614203248,31.38470965295043,75.45197147855052,24.596747752497688,17.69180601295413,45.12205669071391,53.41348144429457,97.71898484941399,71.78439941937245,52.0,74.33034373659252,80.02499609497022,63.655321851358195,44.94441010848846,55.57877292636101,89.19641248391103,98.18350166906862,10.198039027185569,13.416407864998739,37.33630940518894,84.20213774008353,22.825424421026653,46.57252408878007,85.47514258543241,89.00561780022652,97.09788875150684,81.27115109311545,50.566787519082126,98.68130522039117,20.396078054371138,53.665631459994955,81.00617260431454,88.60022573334675,87.28115489611719,98.18350166906862,64.38167441127949,7.211102550927978,51.24451190127583,8.06225774829855,72.44308110509934,68.81860213634101,83.38465086573187,57.30619512757761,74.65252842335616,37.12142238654117,35.84689665786984,92.9569792968769,46.66904755831214,95.26804291051643,76.40026177965623,48.703182647543684,18.384776310850235,69.77822009767804,98.95453501482385,32.202484376209235,81.58431221748455,88.28363381737297,78.33900688673555,55.94640292279746,77.10382610480494,71.16881339463234,70.06425622241343,93.40770846134703,58.69412236331676,85.60373823613078,69.83552104767315,103.40696301506973,16.1245154965971,55.036351623268054,59.90826320300064,98.43271813782245,65.86349520030045,101.24228365658294,65.30696746902278,82.96987405076617,81.05553651663777,82.28000972289685,21.470910553583888,97.73944955850733,70.61161377563892,92.65527507918802,83.6719785830358,62.289646009589745,35.84689665786984,40.52159917870962,8.602325267042627,72.17340230306452,26.92582403567252
f_18,17.08800749063506,119.63277142990545,62.96824596572466,69.06518659932803,7.615773105863909,74.81310045707235,29.410882339705484,40.496913462633174,94.54099639838793,86.28441342444185,80.99382692526635,26.248809496813376,26.476404589747453,63.28506932918696,49.64876634922564,44.721359549995796,68.00735254367721,65.14598989960932,0.0,34.92849839314596,56.04462507680822,78.31347265956222,23.0,84.48076704197234,49.64876634922564,57.271284253105414,23.853720883753127,117.44360348695028,61.84658438426491,86.64871608973787,100.34440691936945,84.8528137423857,31.622776601683793,24.331050121192877,13.892443989449804,112.0714058089752,103.47946656221224,60.8276253029822,68.46897107449476,51.24451190127583,72.40165743959182,51.0,55.90169943749474,96.26006440887103,93.43446901438462,62.80127387243033,104.84750831564858,16.0312195418814,78.54934754662193,66.0,47.20169488482379,87.69264507357501,51.78802950489621,96.17692030835673,96.02083107326243,13.152946437965905,69.85699678629192,64.88451279003334,64.13267497929586,87.20091742636656,20.8806130178211,94.17536832951598,45.34313619501854,40.85339643163099,80.06247560499239,80.75270893288967,51.03920062069938,31.78049716414141,54.037024344425184,69.02897942168927,52.839379254491625,69.06518659932803,53.600373133029585,114.76933388322858,91.19758768739445,98.40731680114035,102.06860437960343,70.60453243241541,93.60555539069249,74.41102068914255,60.440052945046304,82.00609733428362,117.06835610018618,7.810249675906654,49.03060268852505,14.035668847618199,62.00806399170998,54.3323108288245,69.46221994724903,85.86617494683223,120.80149005703531,13.92838827718412,83.773504164503,86.95401083331349,103.22790320451152,84.86459803710851,65.86349520030045,72.00694410957877,91.80958555619343,91.26883367283708,47.042533945356304,112.0044641967453,70.0,95.1892851112981,54.42425929675111,68.24954212300622,84.81155581640984,87.5728268357257
f_19,40.792156108742276,94.847245611035,58.69412236331676,71.34423592694787,41.30375285612676,40.11234224026316,47.4236228055175,14.0,99.12618221237011,82.54089895318563,60.82762530298219,52.392747589718944,34.132096331752024,29.068883707497267,15.0,44.40720662234904,38.27531841800928,76.36753236814712,34.92849839314596,0.0,49.76946855251722,75.02666192761077,13.601470508735444,87.32124598286491,58.69412236331676,45.12205669071391,24.186773244895647,92.61209424259879,34.0147027033899,74.24284477308234,80.60397012554654,58.137767414994535,12.806248474865697,34.0,46.010868281309364,89.19641248391103,74.4043009509531,68.11754546370561,73.23933369440222,45.18849411078001,41.10960958218893,54.817880294662984,42.95346318982906,70.21395872616783,65.19202405202648,28.071337695236398,83.24061508662703,33.95585369269929,44.294469180700204,67.23094525588644,30.59411708155671,61.26989472816156,17.029386365926403,69.35416353759881,65.11528238439882,48.05205510693585,78.10249675906654,49.09175083453431,71.7007670809734,64.5600495662759,14.142135623730951,68.4470598345904,26.30589287593181,8.06225774829855,74.04052944165107,75.58438992278762,18.027756377319946,29.698484809834994,20.8806130178211,40.311288741492746,38.8329756778952,71.34423592694787,25.632011235952593,88.58893836140041,92.13576938409967,74.67261881037788,76.48529270389177,41.340053217188775,81.15417426109393,46.52956049652737,32.69556544854363,59.20304046246274,93.98404119849283,40.11234224026316,14.142135623730951,21.18962010041709,29.410882339705484,60.959002616512684,52.009614495783374,69.1158447825099,96.77293009927931,21.213203435596427,49.73932046178355,67.7421582177598,80.32434251209281,57.706152185014034,33.97057550292606,72.94518489934754,60.108235708594876,70.61161377563892,16.401219466856727,91.67878707749138,48.662100242385755,95.75489543621255,45.5411901469428,75.43208866258443,61.68468205316454,90.4267659490264
f_20,43.41658669218482,71.28113354878694,8.94427190999916,23.430749027719962,55.54277630799526,73.00684899377592,35.38361202590826,37.21558813185679,50.44799302251776,32.984845004941285,32.202484376209235,46.69047011971501,29.732137494637012,67.88225099390856,57.201398584300364,12.206555615733702,42.37924020083418,35.90264614203248,56.04462507680822,49.76946855251722,0.0,25.298221281347036,54.589376255824725,38.41874542459709,23.53720459187964,9.219544457292887,34.058772731852805,69.33974329343886,36.24913792078372,30.870698080866262,48.104053883222775,45.39823785126467,37.64306044943742,31.953090617340916,54.20332093147061,62.00806399170998,64.53681120105021,25.709920264364882,26.92582403567252,5.0,48.38388161361178,15.297058540778355,10.770329614269007,52.81098370604357,54.74486277268398,64.38167441127949,54.037024344425184,40.496913462633174,63.15853069855251,19.209372712298546,20.615528128088304,46.87216658103186,57.62811813689564,54.120236510939236,63.0317380372777,62.609903369994115,34.0147027033899,16.278820596099706,28.460498941515414,40.311288741492746,48.25971404805462,50.59644256269407,25.0,45.27692569068709,25.079872407968907,26.30589287593181,63.245553203367585,25.079872407968907,65.0,40.52159917870962,13.601470508735444,23.430749027719962,35.608987629529715,68.8839603971781,42.5440947723653,51.0,56.859475903318,42.44997055358225,37.69615364994153,41.30375285612676,35.77708763999664,36.68787265568828,66.84309986827361,53.31041174104736,55.0,53.009433122794285,72.34638899074369,21.0,20.8806130178211,32.526911934581186,71.40028011149536,49.040799340956916,65.45991139621256,35.805027579936315,54.08326913195984,46.2709412050371,46.95742752749558,24.08318915758459,62.12889826803627,41.048751503547585,64.4980619863884,59.413803110051795,27.073972741361768,46.06517122512408,5.0,30.870698080866262,39.21734310225516,41.400483088968905
f_21,63.34824385884742,68.8839603971781,16.492422502470642,13.45362404707371,76.2954782408499,94.75230867899737,52.49761899362675,62.16912416947821,28.30194339616981,8.0,38.3275357934736,62.76941930590086,52.03844732503075,91.21403400793103,81.6333265278342,34.0147027033899,61.220911460055866,31.38470965295043,78.31347265956222,75.02666192761077,25.298221281347036,0.0,79.62411694957753,17.08800749063506,32.64965543462902,31.064449134018133,58.309518948453004,67.468511173732,56.586217403180434,21.37755832643195,43.93176527297759,55.97320787662612,62.93647591023825,54.08326913195984,73.49829930005184,58.69412236331676,71.7007670809734,24.758836806279895,18.027756377319946,30.083217912982647,66.61080993352356,27.892651361962706,33.28663395418648,58.42088667591412,63.788713735268246,87.45856161634491,50.99019513592785,62.289646009589745,82.20097323024831,13.892443989449804,45.17742799230607,56.04462507680822,81.83520025025906,60.67124524847005,74.33034373659252,82.46211251235322,25.079872407968907,31.89043743820395,24.20743687382041,45.70557952810576,73.16419889536138,56.568542494923804,49.64876634922564,70.21395872616783,6.082762530298219,4.47213595499958,87.8179936004006,49.36598018878993,89.35882720806042,58.60034129593445,37.21558813185679,13.45362404707371,58.412327466040935,69.46221994724903,18.384776310850235,53.0,60.00833275470999,60.21627686929839,24.596747752497688,56.938563381947034,56.568542494923804,44.9221548904324,62.6418390534633,74.14849964766651,79.40403012442127,77.31752712031083,96.26006440887103,27.294688127912362,33.28663395418648,31.016124838541646,67.72001181334805,73.24616030891995,83.21658488546619,37.12142238654117,53.33854141237835,57.245087125446844,67.26812023536856,10.0,75.39230729988306,42.01190307520001,89.44271909999159,52.55473337388365,41.340053217188775,21.400934559032695,29.546573405388315,22.825424421026653,46.32493928760188,19.235384061671343
f_22,33.12099032335839,106.94391053257777,63.150613615387776,73.7360156233031,30.14962686336267,52.172789842982326,42.5205832509386,24.596747752497688,101.23734488813898,87.47571091451616,71.16881339463234,44.721359549995796,31.622776601683793,40.44749683231337,27.202941017470888,46.486557196677836,51.22499389946279,75.45197147855052,23.0,13.601470508735444,54.589376255824725,79.62411694957753,0.0,89.88882021697692,57.982756057296896,52.009614495783374,22.360679774997898,104.70912090166739,46.32493928760188,82.15229759416349,91.09335870413386,70.49113419430843,18.24828759089466,30.610455730027933,35.6931365951495,100.72239075796404,87.45856161634491,68.47627326307996,74.73285756613352,49.64876634922564,54.45181356024793,55.94640292279746,50.039984012787215,82.49242389456137,78.00640999302557,40.26164427839479,94.33981132056604,27.202941017470888,57.8013840664737,69.8927750200262,38.3275357934736,73.57309290766564,29.410882339705484,81.83520025025906,78.49203781276162,36.05551275463989,78.39005038906404,57.55866572463264,72.069410986909,75.76938695805846,6.708203932499369,80.62257748298549,34.713109915419565,21.213203435596427,79.63039620647382,80.89499366462674,28.071337695236398,30.675723300355934,31.064449134018133,53.009433122794285,46.09772228646444,73.7360156233031,37.73592452822641,101.01980003939822,95.50916186418976,86.33075929238663,88.68483523128404,54.20332093147061,89.20201791439474,59.07622195096772,44.94441010848846,70.3846574190711,105.60303025955268,29.427877939124322,26.92582403567252,9.055385138137417,39.01281840626232,61.29437168288782,61.18823416311342,78.44743462982075,108.67382389517726,11.180339887498949,63.28506932918696,77.88452991448301,91.7877987534291,70.178344238091,47.38143096192854,75.8946638440411,73.59347797189639,81.27115109311545,24.08318915758459,102.45974819410792,59.135437767890075,99.32774033471213,51.15662224971465,76.05918747922567,73.00684899377592,93.04837451562494
f_23,68.06614430096654,83.60023923410746,29.732137494637012,16.15549442140351,81.02468759581859,110.5350623105628,56.0,75.45197147855052,12.041594578792296,16.1245154965971,55.362442142665635,64.4980619863884,59.665735560705194,106.15083607772479,95.60334722173695,43.46262762420146,77.6659513557904,24.596747752497688,84.48076704197234,87.32124598286491,38.41874542459709,17.08800749063506,89.88882021697692,0.0,35.014282800023196,45.967379738244816,67.67569726275453,82.38931969618392,72.62231062146122,37.05401462729781,59.07622195096772,73.05477397131553,74.70609078247904,61.39218191268331,77.05841939723393,73.43704787094863,88.45903006477066,24.020824298928627,16.0312195418814,42.43819034784589,83.21658488546619,34.20526275297414,48.08326112068523,75.13321502504735,80.77747210701756,102.55242561733974,66.12110101926616,68.73136110975832,98.73702446397704,20.12461179749811,59.033888572581766,73.08214556237385,96.04686356149273,77.46612162745726,91.39474820797966,86.09297300012354,17.46424919657298,48.25971404805462,21.213203435596427,62.5859409132754,83.21658488546619,73.348483283569,63.41135544995076,83.48652585896721,22.561028345356956,20.396078054371138,101.6070863670443,59.23681287847954,103.40696301506973,75.16648189186454,51.66236541235796,16.15549442140351,73.53910524340094,85.0235261559999,7.615773105863909,69.26037828369117,76.32168761236873,76.8505042273634,38.3275357934736,73.824115301167,72.47068372797375,61.98386886924694,76.94153624668537,79.05694150420949,93.40770846134703,86.1278120005379,110.75197515168747,30.14962686336267,50.11985634456667,47.51841748206689,82.03657720797473,82.00609733428362,99.98499887483122,53.75872022286245,69.0,74.33034373659252,83.40863264674707,14.422205101855956,92.47702417357513,58.42088667591412,102.62553288534,66.2872536767062,58.180752831155424,11.40175425099138,43.278170016764804,17.46424919657298,63.324560795950255,3.1622776601683795
